Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Envelope,https://www.ycombinator.com/companies/envelope,Summer 2023,Fintech; Consumer Finance,"Banking with built-in budgeting. Founded in 2022 by Josh Strobel and Katelyn Strobel, Envelope has 2 employees based in San Francisco, CA, USA.",https://envelopebudgeting.com,2022,"San Francisco, CA, USA",Katelyn Strobel; Josh Strobel; PROBLEM,https://linkedin.com/in/katelynstrobel; https://linkedin.com/in/joshuakcockrell; https://www.linkedin.com/in/joshuakcockrell/,; https://twitter.com/joshuakcockrell; 
VectorShift,https://www.ycombinator.com/companies/vectorshift,Summer 2023,B2B; Infrastructure,"No-Code Generative AI Automations Platform. Founded in 2023 by Alexander Leonardi and Albert Mao, VectorShift has 16 employees based in . VectorShift is hiring for 5 roles in engineering and design.",https://www.vectorshift.ai,2023,,Alexander Leonardi; Albert Mao,https://linkedin.com/in/alexanderleonardi; https://linkedin.com/in/albert-mao-8b263aa2,; 
SafetyKit,https://www.ycombinator.com/companies/safetykit,Summer 2023,B2B,"AI agents for risk, compliance, and safety. Founded in 2023 by David Graunke and Steven Guichard, SafetyKit has 10 employees based in San Francisco, CA, USA. SafetyKit is hiring for 4 roles in engineering, marketing, and sales.",https://www.safetykit.com,2023,"San Francisco, CA, USA",David Graunke; Steven Guichard,https://linkedin.com/in/david-graunke-46790429; https://linkedin.com/in/stevenguichard,; 
Baserun,https://www.ycombinator.com/companies/baserun,Summer 2023,"B2B; Engineering, Product and Design","Observability and evaluation platform for LLM apps. Founded in 2023 by Effy Zhang, Baserun has 2 employees based in San Francisco, CA, USA.",https://baserun.ai,2023,"San Francisco, CA, USA",Effy Zhang,https://linkedin.com/in/effyz,https://twitter.com/effyyzhang
Automorphic,https://www.ycombinator.com/companies/automorphic,Summer 2023,B2B,"Infuse knowledge into language models with just 10 samples. Founded in 2023 by Maaher Gandhi, Govind Gnanakumar, and Mahesh Natamai, Automorphic has 3 employees based in San Francisco, CA, USA.",https://automorphic.ai,2023,"San Francisco, CA, USA",Govind Gnanakumar; Maaher Gandhi; Mahesh Natamai,https://linkedin.com/in/govind-gnanakumar; https://www.linkedin.com/in/maaher-gandhi-31b40928b; https://linkedin.com/in/mahesh-natamai-b17683188,https://twitter.com/sandkoan; ; 
Read Bean,https://www.ycombinator.com/companies/read-bean,Summer 2023,Consumer,"Learn language with real-world content, at your level. Founded in 2023 by Pearl Li, Savannah Liu, and Maggie Zhang, Read Bean has 3 employees based in San Francisco, CA, USA.",https://readbean.app,2023,"San Francisco, CA, USA",Maggie Zhang; Pearl Li; Savannah Liu; The Problem,https://linkedin.com/in/maggiezhang84; https://linkedin.com/in/pearlli98; https://linkedin.com/in/savannah-liu-291674197; https://www.linkedin.com/in/savannah-liu-291674197/,https://twitter.com/maggieqzhang; ; ; 
Sola,https://www.ycombinator.com/companies/sola,Summer 2023,B2B,"Copilot for Robotic Process Automation. Founded in 2023 by Neil Deshmukh and Jessica Wu, Sola has 5 employees based in Jersey City, NJ, USA. Sola is hiring for 2 roles in engineering.",https://www.sola-solutions.com,2023,"Jersey City, NJ, USA",Jessica Wu; Neil Deshmukh,https://linkedin.com/in/jessica-wu-9824431ab; https://linkedin.com/in/neildeshmukh,https://twitter.com/jess123555; https://twitter.com/NeilDeshmukh
Rankai,https://www.ycombinator.com/companies/rankai,Summer 2023,B2B; Marketing,"AI-Native Agency for Organic Growth (SEO & GEO) . Founded in 2023 by Dyllan Liu and Hugo (Kanghong) Zhan, Rankai has 4 employees based in San Francisco, CA, USA.",https://rankai.ai,2023,"San Francisco, CA, USA",Dyllan Liu; Hugo (Kanghong) Zhan; The Team,https://linkedin.com/in/dyll; https://linkedin.com/in/hugo-z-21197a122; https://www.linkedin.com/in/boyuan-deng/,; ; 
Inlet,https://www.ycombinator.com/companies/inlet-2,Summer 2023,B2B; Legal,"AI timekeeping for legal professionals. Founded in 2023 by Sean Adler and Adam Miller, Inlet has 2 employees based in New York, NY, USA.",https://inletai.com,2023,"New York, NY, USA",Sean Adler; Adam Miller,https://linkedin.com/in/sean-adler-b5872446; https://linkedin.com/in/adam-miller-14940631,; 
Converge,https://www.ycombinator.com/companies/converge,Summer 2023,B2B,"All-in-one marketing measurement for B2C. Founded in 2022 by Jerome Billiet, Thomas Holvoet, and Jan-Henrik Lambrechts, Converge has 6 employees based in New York, NY, USA. Converge is hiring for 2 roles in engineering and sales.",http://www.runconverge.com,2022,"New York, NY, USA",Jan-Henrik Lambrechts; Jerome Billiet; Thomas Holvoet,https://linkedin.com/in/janhenrik-lambrechts; https://linkedin.com/in/j%C3%A9r%C3%B4mebilliet; https://linkedin.com/in/thomas-holvoet,https://twitter.com/janhenriklamb; https://twitter.com/BillietJerome; https://twitter.com/thomas_holvoet
Flint,https://www.ycombinator.com/companies/flint-2,Summer 2023,Education,"Personalized learning built for schools. Founded in 2023 by Sohan Choudhury and Jinseo Park, Flint has 18 employees based in New York, NY, USA.",http://flintk12.com,2023,"New York, NY, USA",Sohan Choudhury; Jinseo Park,https://linkedin.com/in/sohan-choudhury; https://www.linkedin.com/in/jinseo-park/,https://twitter.com/hungrysohan; 
CambioML,https://www.ycombinator.com/companies/cambioml,Summer 2023,B2B,"AI Teammate to Enable Every Knowledge Worker to Be a Top Performer. Founded in 2023 by Rachel Hu, CambioML has 3 employees based in .",https://energent.ai,2023,,Rachel Hu,https://linkedin.com/in/rachelsonghu,https://twitter.com/goldpiggy95
Osium AI,https://www.ycombinator.com/companies/osium-ai,Summer 2023,B2B,"Speed up materials innovation with Artificial Intelligence. Founded in 2023 by Luisa Bouneder and Sarah Najmark, Osium AI has 2 employees based in Paris, France. Osium AI is hiring for 3 roles in engineering.",https://osium.ai,2023,"Paris, France",Sarah Najmark; Luisa Bouneder,https://linkedin.com/in/sarah-najmark-706b80131; https://linkedin.com/in/luisa-bouneder-262b801aa,; 
Slicker,https://www.ycombinator.com/companies/slicker,Summer 2023,Fintech; Payments,"Recover payment failures and maximize subscription Revenue. Founded in 2023 by Dani Penev and Ivan Valkov, Slicker has 2 employees based in London, UK.",https://www.slickerhq.com,2023,"London, UK",Dani Penev; Ivan Valkov,https://linkedin.com/in/dani-penev; https://linkedin.com/in/ivan-valkov,https://twitter.com/danipenev; https://twitter.com/ivvalkov
Khoj,https://www.ycombinator.com/companies/khoj,Summer 2023,Consumer,"AI for humans. Founded in 2023 by Saba Imran and Debanjum Singh Solanky, Khoj has 2 employees based in San Francisco, CA, USA.",https://khoj.dev,2023,"San Francisco, CA, USA",Debanjum Singh Solanky; Saba Imran,https://linkedin.com/in/debanjum; https://linkedin.com/in/sabaimran,https://twitter.com/debanjum; https://twitter.com/sabaimran_go
VaultPay,https://www.ycombinator.com/companies/vaultpay,Summer 2023,Fintech,"Digital banking platform for the 30 million smartphone users in DRC. Founded in 2023 by Ntambwa Basambombo and Christel Ilaka, VaultPay has 2 employees based in Kinshasa, Democratic Republic of the Congo.",https://vaultpay.io,2023,"Kinshasa, Democratic Republic of the Congo",Ntambwa Basambombo; Christel Ilaka,https://linkedin.com/in/ntambwa-basambombo-1371b952; https://linkedin.com/in/christelilaka,https://twitter.com/ntambwabasa; https://twitter.com/chrisilaka
Bolto,https://www.ycombinator.com/companies/bolto,Summer 2023,B2B; Human Resources,"AI Powered All-In-One Payroll, HR + Recruiting . Founded in 2023 by Milan Bhandari, Jake Johnson, and Mrinal Singh, Bolto has 10 employees based in San Francisco, CA, USA. Bolto is hiring for 2 roles in marketing and sales.",https://www.bolto.com,2023,"San Francisco, CA, USA",Mrinal Singh; Milan Bhandari; Jake Johnson; 💼 Global HR:,https://linkedin.com/in/mrinalsingh2; https://www.linkedin.com/in/milan-bhandari-623979163/; https://linkedin.com/in/jake-johnson-529b57139; https://www.linkedin.com/in/milan-bhandari-623979163/,https://twitter.com/mrinalsingh02?lang=en; ; ; 
Gleam,https://www.ycombinator.com/companies/gleam,Summer 2023,B2B,"Automating Data Entry for Clinical Trials. Founded in 2023 by Oliver Keh, Gleam has 4 employees based in San Francisco, CA, USA.",https://joingleam.com,2023,"San Francisco, CA, USA",Oliver Keh,https://linkedin.com/in/oliver-keh,https://twitter.com/oli_keh
Kobalt Labs,https://www.ycombinator.com/companies/kobalt-labs,Summer 2023,B2B; Operations,"AI-powered risk and compliance for financial institutions. Founded in 2023 by Ashi Agrawal and Kalyani Ramadurgam, Kobalt Labs has 6 employees based in New York, NY, USA.",https://www.kobaltlabs.com,2023,"New York, NY, USA",Kalyani Ramadurgam; Ashi Agrawal,https://linkedin.com/in/kalyani-ramadurgam-4a76331b5; https://linkedin.com/in/ashi-agrawal,; 
Studdy,https://www.ycombinator.com/companies/studdy,Summer 2023,Education,"An AI math tutor for every student. Founded in 2023 by Michael Lam, Studdy has 4 employees based in San Francisco, CA, USA.",https://www.studdy.ai,2023,"San Francisco, CA, USA",Michael Lam; Alex Lanzoni,https://linkedin.com/in/mikelam231; https://linkedin.com/in/alex-lanzoni,https://twitter.com/mike_lamma; https://twitter.com/chad_syntax
Trainy,https://www.ycombinator.com/companies/trainy,Summer 2023,B2B,"Infrastructure for managing GPU clusters for training/serving. Founded in 2023 by Andrew Aikawa and Roanak Baviskar, Trainy has 3 employees based in San Francisco, CA, USA.",https://trainy.ai,2023,"San Francisco, CA, USA",Roanak Baviskar; Andrew Aikawa,https://linkedin.com/in/roanakb; https://linkedin.com/in/asai,; 
Apoxy,https://www.ycombinator.com/companies/apoxy,Summer 2023,B2B; Infrastructure,"Simpler and cheaper multi-cloud and cross-platform deployments. Founded in 2023 by Dmitry Ilyevsky and Matt Ward, Apoxy has 2 employees based in .",https://apoxy.dev,2023,,Matt Ward; Dmitry Ilyevsky,https://linkedin.com/in/therealwardo; https://linkedin.com/in/dilyevsky,; 
sizeless,https://www.ycombinator.com/companies/sizeless,Summer 2023,Real Estate and Construction,"Instant 3D Digital Twins for Smarter Real Estate. Founded in 2023 by Roger de Belsunce and Cornelius von Einem, sizeless has 3 employees based in San Francisco, CA, USA.",https://www.sizeless.co,2023,"San Francisco, CA, USA",Founder; Our Team 💪,https://linkedin.com/in/rogerdb; https://www.linkedin.com/in/corneliuseinem/,; 
Rimward,https://www.ycombinator.com/companies/rimward,Summer 2023,B2B; Security,"Low-false-positive intrusion detection for remote outdoor sites. Founded in 2023 by F-G Fernandez, Rimward has 1 employees based in Paris, France. Rimward is hiring for 2 roles in engineering.",https://rimward.ai,2023,"Paris, France",F-G Fernandez,https://linkedin.com/in/frgfm,https://twitter.com/FrG_FM
Continue,https://www.ycombinator.com/companies/continue,Summer 2023,"B2B; Engineering, Product and Design","Quality control for your software factory. Founded in 2023 by Ty Dunn and Nate Sesti, Continue has 5 employees based in San Francisco, CA, USA.",https://continue.dev,2023,"San Francisco, CA, USA",Ty Dunn; Nate Sesti,https://linkedin.com/in/tylerjdunn; https://linkedin.com/in/natesesti,https://twitter.com/tylerjdunn; https://twitter.com/NateSesti
Letter AI,https://www.ycombinator.com/companies/letter-ai,Summer 2023,B2B; Productivity,"Empowering B2B sellers with AI-powered training, coaching, and content. Founded in 2023 by Ali Akhtar and Armen Forget, Letter AI has 12 employees based in Chicago, IL, USA. Letter AI is hiring for 1 roles in engineering.",https://www.letter.ai,2023,"Chicago, IL, USA",Ali Akhtar; Armen Forget,https://linkedin.com/in/m-ali-akhtar; https://linkedin.com/in/armenforget,; 
Guac,https://www.ycombinator.com/companies/guac,Summer 2023,B2B; Supply Chain and Logistics,"AI-powered forecasting & replenishment for grocery. Founded in 2023 by Jack Solomon and Euro Wang, Guac has 9 employees based in Broadway, New York, NY, USA. Guac is hiring for 3 roles in engineering.",https://www.guac.com,2023,"Broadway, New York, NY, USA",Euro Wang; Jack Solomon,https://linkedin.com/in/eurowang; https://linkedin.com/in/jackasolomon,; 
CareOasis,https://www.ycombinator.com/companies/careoasis,Summer 2023,Healthcare; Consumer Health and Wellness,"Get Paid for Family Caregiving. Founded in 2023 by Juan M Ochoa Ortiz and Anuhya Vajapey, CareOasis has 2 employees based in Dover, DE, USA.",https://www.thecareoasis.com,2023,"Dover, DE, USA",Anuhya Vajapey; Juan M Ochoa Ortiz,https://linkedin.com/in/anuhya-vajapey; https://linkedin.com/in/juanmanueloo,; 
Glade,https://www.ycombinator.com/companies/glade,Summer 2023,B2B,"Build games at the speed of thought. Founded in 2023 by Daniel Fang, Glade has 3 employees based in San Francisco, CA, USA.",https://gladestudio.ai,2023,"San Francisco, CA, USA",Daniel Fang,https://linkedin.com/in/danielfang7,
LifestyleRx,https://www.ycombinator.com/companies/lifestylerx,Summer 2023,Healthcare; Healthcare Services,"Virtual Care for Type 2 Diabetes Reversal. Founded in 2022 by Brendan Byrne, Jack Hilliard, Jason Kerkvliet, and Daniel Pfingstgraef, LifestyleRx has 9 employees based in White Rock, BC, Canada.",https://lifestylerx.io,2022,"White Rock, BC, Canada",Jason Kerkvliet; Brendan Byrne; Jack Hilliard; Daniel Pfingstgraef,https://linkedin.com/in/jason-kerkvliet-292685107; https://linkedin.com/in/brendan-byrne-17274b; https://linkedin.com/in/jackmhilliard; https://linkedin.com/in/pfingstgraef,; ; ; 
Empirical Health,https://www.ycombinator.com/companies/empirical-health,Summer 2023,Healthcare; Consumer Health and Wellness,"Don't die of heart disease. Empirical is the first AI-native heart…. Founded in 2023 by Brandon Ballinger and Raquel Rodriguez Martinez, Empirical Health has 4 employees based in New York, NY, USA. Empirical Health is hiring for 1 roles in engineering.",https://empirical.health,2023,"New York, NY, USA",Brandon Ballinger; Raquel Rodriguez Martinez,https://linkedin.com/in/brandonballinger; https://linkedin.com/in/raquel-rodriguez-martinez,https://twitter.com/bballinger; 
Fortuna Health,https://www.ycombinator.com/companies/fortuna-health,Summer 2023,Healthcare; Healthcare IT,"TurboTax for Medicaid. Founded in 2023 by Cydney Kim, Nikita Singareddy, and Ben Wesner, Fortuna Health has 13 employees based in New York, NY, USA. Fortuna Health is hiring for 2 roles in engineering and operations.",https://fortunahealth.com,2023,"New York, NY, USA",Cydney Kim; Nikita Singareddy; Ben Wesner,https://linkedin.com/in/cyd-kim; https://linkedin.com/in/nikita-m-s; https://linkedin.com/in/benjaminwesner,; https://twitter.com/singareddynm; 
Aglide,https://www.ycombinator.com/companies/aglide,Summer 2023,B2B,"Connect every disconnected app to your SSO. Founded in 2023 by Oliver Colebourne and Patrick D. McGuckian, Aglide has 6 employees based in San Francisco, CA, USA. Aglide is hiring for 4 roles in engineering.",https://aglide.com,2023,"San Francisco, CA, USA",Patrick D. McGuckian; Oliver Colebourne,https://linkedin.com/in/patrick-d-mcguckian-6b5743191; https://linkedin.com/in/olivercolebourne,https://twitter.com/pdmcguckian; 
Respaid,https://www.ycombinator.com/companies/respaid,Summer 2023,Fintech,"Respectful B2B Debt Collection, Powered by AI. Founded in 2020 by John Banner, Respaid has 42 employees based in San Francisco, CA, USA. Respaid is hiring for 1 roles in engineering.",https://www.respaid.com,2020,"San Francisco, CA, USA",John Banner,https://linkedin.com/in/johnbanr,https://twitter.com/johnbanr
Midrender,https://www.ycombinator.com/companies/midrender,Summer 2023,"B2B; Engineering, Product and Design","Turn product features into launch videos. Founded in 2023 by Konstantin Hohr, Midrender has 1 employees based in San Francisco, CA, USA.",https://midrender.com,2023,"San Francisco, CA, USA",Konstantin Hohr,https://linkedin.com/in/konsti-h,https://x.com/hkonsti_
Bretton AI,https://www.ycombinator.com/companies/bretton-ai,Summer 2023,Fintech,"AI agents for financial compliance (AML, KYC and Sanctions). Founded in 2023 by Will Lawrence, Bretton AI has 34 employees based in San Francisco, CA, USA. Bretton AI is hiring for 7 roles in sales, engineering, and operations.",https://www.bretton.com,2023,"San Francisco, CA, USA",Will Lawrence; Problem,https://linkedin.com/in/lawrencewill; https://www.linkedin.com/in/jinalex/,https://twitter.com/will_lawrenceTO; 
MediSearch,https://www.ycombinator.com/companies/medisearch,Summer 2023,Healthcare; Consumer Health and Wellness,"Search engine for trustworthy medical information. Founded in 2023 by Eduard Oravkin and Michal Pándy, MediSearch has 6 employees based in London, UK.",https://medisearch.io,2023,"London, UK",Eduard Oravkin; Michal Pándy,https://www.linkedin.com/in/eduard-oravkin-7637b420b/; https://linkedin.com/in/michal-pandy,https://twitter.com/e_oravkin; https://twitter.com/michal_pandy
Metalware,https://www.ycombinator.com/companies/metalware,Summer 2023,B2B; Security,"Firmware cybersecurity. Founded in 2023 by Ryan Chow and Andrew Nedea, Metalware has 4 employees based in San Francisco, CA, USA. Metalware is hiring for 1 roles in engineering.",https://www.metalware.com,2023,"San Francisco, CA, USA",Ryan Chow; Andrew Nedea,https://linkedin.com/in/chowryan; https://linkedin.com/in/andrew-nedea-404b38131,https://twitter.com/ryanchowww; 
Upstream,https://www.ycombinator.com/companies/upstream,Summer 2023,B2B; Productivity,"An email client that feels human and fun. Founded in 2023 by Louis Lecat and Jonathan Tiret, Upstream has 7 employees based in . Upstream is hiring for 2 roles in engineering.",https://www.upstream.do,2023,,Louis Lecat; Jonathan Tiret; 📖 Our Story,https://linkedin.com/in/lecatlouis; https://linkedin.com/in/jtiret; https://www.linkedin.com/in/jtiret/,https://twitter.com/louislecat; https://twitter.com/jtiret; 
Maven Bio,https://www.ycombinator.com/companies/maven-bio,Summer 2023,B2B,"The AI Platform for Life Sciences Intelligence. Founded in 2023 by Michael Brady and Arjun Murthy, Maven Bio has 10 employees based in Boston, MA, USA.",https://mavenbio.com,2023,"Boston, MA, USA",Michael Brady; Arjun Murthy,https://www.ycombinator.com/companies/https://www.linkedin.com/in/mbrady4/; https://linkedin.com/in/arjunmurthy1,; https://twitter.com/AMurthy100
Surface Labs,https://www.ycombinator.com/companies/surface-labs,Summer 2023,B2B; Marketing,"Building the AI-powered marketing ops platform that turns website…. Founded in 2023 by Saharsh Agrawal and Arjun Sahai, Surface Labs has 6 employees based in San Francisco, CA, USA. Surface Labs is hiring for 6 roles in sales and engineering.",https://withsurface.com,2023,"San Francisco, CA, USA",Saharsh Agrawal; Arjun Sahai,https://linkedin.com/in/saharshagrawal; https://linkedin.com/in/arjun-sahai,https://x.com/saharsh_wal; 
CandorIQ,https://www.ycombinator.com/companies/candoriq,Summer 2023,B2B,"Headcount & Compensation Management. Founded in 2023 by Haris Ikram and Sutthipong Thavisomboon, CandorIQ has 4 employees based in .",https://www.candoriq.com,2023,,Haris Ikram; Sutthipong Thavisomboon,https://linkedin.com/in/harisikram; https://linkedin.com/in/sutthipong-thavisomboon-4592b62,https://twitter.com/HarisIkramH; 
refine,https://www.ycombinator.com/companies/refine,Summer 2023,"B2B; Engineering, Product and Design","Open-source Retool for enterprise. Founded in 2022 by Omer Aplak, Eren Erkalkan, and Civan Ozseyhan, refine has 10 employees based in San Francisco, CA, USA.",https://refine.dev,2022,"San Francisco, CA, USA",Civan Ozseyhan; Omer Aplak; Eren Erkalkan,https://linkedin.com/in/civan-%C3%B6zseyhan-1ab48814; https://www.linkedin.com/in/omer-aplak-14b87099/; https://linkedin.com/in/eren-erkalkan-1b31a89a,https://twitter.com/civanozseyhan; https://twitter.com/omerfarukaplak; https://twitter.com/piyerro
Epsilla,https://www.ycombinator.com/companies/epsilla,Summer 2023,B2B; Infrastructure,"All-in-one platform to create AI agents with your private knowledge. Founded in 2023 by Ricki Qin, Richard Song, and Eric Yang, Epsilla has 3 employees based in Sunnyvale, CA, USA.",https://www.epsilla.com,2023,"Sunnyvale, CA, USA",Richard Song; Ricki Qin; Eric Yang,https://linkedin.com/in/renchu-song-a4099247; https://www.linkedin.com/in/jing-ricki-qin-48a4baa4/; https://linkedin.com/in/eric-yang-a4a743271,; ; https://x.com/eric_epsilla
maintouch,https://www.ycombinator.com/companies/maintouch,Summer 2023,B2B,"Scale SEO and AI SEO from one platform. Founded in 2025 by Bennett Cohen, maintouch has 9 employees based in New York, NY, USA. maintouch is hiring for 3 roles in sales, engineering, and marketing.",https://maintouch.com,2025,"New York, NY, USA",Bennett Cohen,https://linkedin.com/in/bennett-cohen-95ab49132,
VetRec,https://www.ycombinator.com/companies/vetrec,Summer 2023,B2B,"AI Scribe for veterinarians. Saving time and improving patient care. Founded in 2023 by Kevin Cohen and David de Matheu, VetRec has 25 employees based in Seattle, WA, USA. VetRec is hiring for 1 roles in engineering.",https://vetrec.io,2023,"Seattle, WA, USA",Founder; Kevin Cohen; The Problem 😓,https://linkedin.com/in/ddematheu; https://linkedin.com/in/pkevincohen; https://linkedin.com/in/pkevincohen,https://twitter.com/ddematheu; https://twitter.com/pkc_xyz; 
Numen,https://www.ycombinator.com/companies/numen,Summer 2023,Healthcare; Diagnostics,"Engineering a future without cancer deaths. Founded in 2021 by Thomas Carroll and Luca Springer, Numen has 16 employees based in San Francisco, CA, USA. Numen is hiring for 2 roles in science.",https://www.numen.com,2021,"San Francisco, CA, USA",Luca Springer; Thomas Carroll; Company Launches,https://linkedin.com/in/luca-springer-b3801b8a; https://linkedin.com/in/thomas-carroll-62a60367; https://www.linkedin.com/in/thomas-carroll-62a60367/,; https://twitter.com/_tom_dot_com; 
Decoda Health,https://www.ycombinator.com/companies/decoda-health,Summer 2023,Healthcare; Healthcare IT,"The all-in-one EMR built for med spas and elective care. Founded in 2023 by Daniyal Afzal and Kevin Cheng, Decoda Health has 15 employees based in San Francisco, CA, USA. Decoda Health is hiring for 3 roles in support, design, and engineering.",https://decodahealth.com,2023,"San Francisco, CA, USA",Daniyal Afzal; Kevin Cheng,https://linkedin.com/in/daniyalafzal; https://linkedin.com/in/kevincheng97,; 
Skyvern,https://www.ycombinator.com/companies/skyvern,Summer 2023,B2B; Infrastructure,"Open Source AI Agent to automate browser workflows via an API. Founded in 2023 by Suchintan Singh and Shuchang Zheng, Skyvern has 6 employees based in San Francisco, CA, USA.",https://www.skyvern.com,2023,"San Francisco, CA, USA",Suchintan Singh; Shuchang Zheng,https://www.linkedin.com/in/suchintansingh/; https://linkedin.com/in/shuchang-zheng-76784958,https://x.com/itssuchintan; 
Cardinal Gray,https://www.ycombinator.com/companies/cardinal-gray,Summer 2023,Fintech; Credit and Lending,"Automating lenders' interactions with the DMV. Founded in 2022 by Jack Chapman, Muhammad Khattak, and Grant Pease, Cardinal Gray has 6 employees based in New York, NY, USA. Cardinal Gray is hiring for 1 roles in engineering.",https://www.cardinalgray.com,2022,"New York, NY, USA",Jack Chapman; Muhammad Khattak; Grant Pease,https://linkedin.com/in/jack-chapman-2b7b75153; https://www.linkedin.com/in/muhammad-khattak-b87a73156/; https://linkedin.com/in/grant-pease-306053180,https://x.com/chapolantern; ; 
Hiro,https://www.ycombinator.com/companies/hiro,Summer 2023,B2B; Security,"Your first security hire. Founded in 2023 by Ethan Blackburn and Daniel Schofield, Hiro has 2 employees based in New York, NY, USA.",https://hiro.is,2023,"New York, NY, USA",Ethan Blackburn; Daniel Schofield,https://linkedin.com/in/ethanblackburn; https://www.linkedin.com/in/daniel-sss/,; https://twitter.com/thedschofie
Rocketeer,https://www.ycombinator.com/companies/rocketeer,Summer 2023,B2B; Sales,"Claude Code for GTM. Founded in 2023 by Akash Kashyap, Rocketeer has 4 employees based in Mountain View, CA, USA.",https://rocketeer.build,2023,"Mountain View, CA, USA",Akash Kashyap,https://linkedin.com/in/akashya,https://twitter.com/akashkashyap_
Margin,https://www.ycombinator.com/companies/margin,Summer 2023,B2B; Retail,"POS & operating system that makes liquor stores more money. Founded in 2023 by Param Bidja and Jay Patel, Margin has 10 employees based in . Margin is hiring for 2 roles in engineering and sales.",https://usemargin.com,2023,,Param Bidja; Jay Patel,https://linkedin.com/in/parambidja; https://www.linkedin.com/in/patel-jay/,https://twitter.com/param_bidja; 
Repaint,https://www.ycombinator.com/companies/repaint,Summer 2023,"B2B; Engineering, Product and Design","Build a website by chatting with AI. Founded in 2023 by Izak Fritz and Ben Shumaker, Repaint has 2 employees based in San Francisco, CA, USA.",https://repaint.com,2023,"San Francisco, CA, USA",Ben Shumaker; Izak Fritz; The Problem,https://www.linkedin.com/in/ben-shumaker-9b2620238/; https://linkedin.com/in/izak-fritz-3b8579120; https://www.linkedin.com/in/ben-shumaker-9b2620238/,https://twitter.com/BenShumaker_; ; 
Chow Central Inc,https://www.ycombinator.com/companies/chow-central-inc,Summer 2023,Consumer; Food and Beverage,"Asset Light Chipotle for Africa. Founded in 2022 by Christopher Obasi, Tosin Onafuye, and Adeyemi Onafuye, Chow Central Inc has  employees based in Lagos, Nigeria.",https://chowcentral.com,2022,"Lagos, Nigeria",Tosin Onafuye; Christopher Obasi; Adeyemi Onafuye,https://linkedin.com/in/tosin-onafuye-241441117; https://linkedin.com/in/christopherobasi; https://linkedin.com/in/adeyemi-onafuye-6b620666,; ; 
FleetWorks,https://www.ycombinator.com/companies/fleetworks,Summer 2023,B2B; Supply Chain and Logistics,"AI enabled marketplace matching trucks with jobs. Founded in 2023 by Paul Singer and Quang Tran, FleetWorks has 20 employees based in San Francisco, CA, USA. FleetWorks is hiring for 6 roles in sales and engineering.",https://fleetworks.ai,2023,"San Francisco, CA, USA",Paul Singer; Quang Tran,https://linkedin.com/in/paul-singer; https://linkedin.com/in/quangtran20,; 
Health Harbor,https://www.ycombinator.com/companies/health-harbor,Summer 2023,Healthcare; Healthcare IT,"Using generative AI to call insurance for healthcare clinics. Founded in 2023 by Alan Liu, Health Harbor has 4 employees based in San Francisco, CA, USA. Health Harbor is hiring for 1 roles in engineering.",https://healthharbor.co,2023,"San Francisco, CA, USA",Alan Liu,https://www.linkedin.com/in/alanliu96,https://twitter.com/AlanLiu96
Shasta Health,https://www.ycombinator.com/companies/shasta-health,Summer 2023,Healthcare; Healthcare Services,"AI calling & browser agents for healthcare. Founded in 2023 by Pransu Dash and Srinjoy Majumdar, Shasta Health has 2 employees based in San Francisco, CA, USA.",https://www.shasta.health,2023,"San Francisco, CA, USA",Srinjoy Majumdar; Pransu Dash,https://linkedin.com/in/srinjoym; https://linkedin.com/in/pransudash,https://twitter.com/SrinjoyMajumdar; 
Hegel AI,https://www.ycombinator.com/companies/hegel-ai,Summer 2023,B2B; Infrastructure,"Open source tools for developing generative AI applications. Founded in 2023 by Kevin Tse, Hegel AI has 2 employees based in .",https://hegel-ai.com,2023,,Kevin Tse; The Problem,https://www.linkedin.com/in/kevin-tse-35051367/; https://www.linkedin.com/in/kevin-tse-35051367/,; 
Outset,https://www.ycombinator.com/companies/outset,Summer 2023,B2B; Analytics,"AI-powered user interviews. Founded in 2022 by Aaron Cannon and Michael Hess, Outset has 30 employees based in San Francisco, CA, USA. Outset is hiring for 2 roles in engineering and operations.",https://outset.ai,2022,"San Francisco, CA, USA",Aaron Cannon; Michael Hess,https://www.linkedin.com/in/a-a-ron-cannon/; https://linkedin.com/in/mchl-hess,https://twitter.com/AaronLCannon; 
Serra,https://www.ycombinator.com/companies/serra,Summer 2023,B2B; Recruiting and Talent,"Your 24/7 AI Recruiter. Founded in 2023 by Alan Wang, Serra has 8 employees based in San Francisco, CA, USA.",https://www.serra.io,2023,"San Francisco, CA, USA",Alan Wang,https://linkedin.com/in/alanhlwang,
Corgea,https://www.ycombinator.com/companies/corgea,Summer 2023,B2B; Security,"Corgea finds, and fixes insecure code and packages autonomously. . Founded in 2023 by Ahmad Sadeddin, Corgea has 6 employees based in San Francisco, CA, USA. Corgea is hiring for 7 roles in engineering.",https://www.corgea.com,2023,"San Francisco, CA, USA",Ahmad Sadeddin,https://linkedin.com/in/asadeddin,https://twitter.com/asadeddin
