Name,YC Page,Batch,Industry,Description,Website,Founding Year,Headquarters,Founders,Founders_LinkedIn,Founders_Twitter
Chamber,https://www.ycombinator.com/companies/chamber,Winter 2026,B2B; Infrastructure,"The AIOps Agent for ML Teams. Founded in 2026 by Andreas Bloomquist, Charles Ding, Jason Ong, and Shaocheng Wang, Chamber has 4 employees based in .",https://www.usechamber.io,2026,,Charles Ding; Andreas Bloomquist; Jason Ong; Shaocheng Wang; Company Launches,https://www.linkedin.com/in/dingcharles; https://www.linkedin.com/in/andreasbloomquist/; https://www.linkedin.com/in/jshenong/; https://www.linkedin.com/in/shaocheng-wang-b766b7a6/; https://www.linkedin.com/in/dingcharles/,; ; ; ; 
Seeing Systems,https://www.ycombinator.com/companies/seeing-systems,Winter 2026,Industrials; Defense,"Modular AI-Commanded Drones for Defence. Founded in 2025 by Matthew Le Maitre and Alexander Le Maitre, Seeing Systems has 2 employees based in .",https://www.seeing-systems.com,2025,,Matthew Le Maitre; Alexander Le Maitre,https://www.linkedin.com/in/mattlemaitre/; https://www.linkedin.com/in/alexander-le-maitre-a9138a159/,; https://www.x.com/Alex_10200
Cardboard,https://www.ycombinator.com/companies/cardboard,Winter 2026,B2B,"Agentic video editor. Founded in 2025 by Saksham Aggarwal and Ishan Sharma, Cardboard has 2 employees based in .",https://usecardboard.com,2025,,Saksham Aggarwal; Ishan Sharma; The Problem,https://linkedin.com/in/sakshamagg27; https://www.linkedin.com/in/ishandeveloper; http://linkedin.com/in/sakshamagg27,https://x.com/sxmawl; https://x.com/ishandeveloper; 
Prana,https://www.ycombinator.com/companies/prana-health,Winter 2026,Healthcare; Consumer Health and Wellness,"An AI primary care doctor in your pocket. Founded in 2025 by Sanjit Menon, Meer Patel, and Vishvam Rawal, Prana has 4 employees based in .",https://pranadoc.com,2025,,Meer Patel; Sanjit Menon; Vishvam Rawal,https://www.linkedin.com/in/meerpatel; https://linkedin.com/in/sanjit-menon-6674281a6; https://www.linkedin.com/in/vishvam-rawal-985b04238/,https://x.com/_meerpatel; https://x.com/smenon21; 
Pax Historia,https://www.ycombinator.com/companies/pax-historia,Winter 2026,Consumer; Gaming,"The first AI-powered grand strategy platform. Founded in 2025 by Eli Bullock-Papa and Ryan Zhang, Pax Historia has 3 employees based in . Pax Historia is hiring for 4 roles in engineering and marketing.",https://www.paxhistoria.co,2025,,Eli Bullock-Papa; Ryan Zhang,https://linkedin.com/in/elibullockpapa; https://www.linkedin.com/in/ryanz22,; 
Laurence,https://www.ycombinator.com/companies/laurence,Winter 2026,B2B; Analytics,"Autonomous performance marketing. Founded in 2025 by Matthew Chen and Leo Gierhake, Laurence has 2 employees based in .",https://trylaurence.com,2025,,Matthew Chen; Leo Gierhake,https://linkedin.com/in/matthew-l-chen; https://www.linkedin.com/in/leo-gierhake-9bbb511b7/,https://x.com/mlaurencechen; https://x.com/LGierhake
Terminal Use,https://www.ycombinator.com/companies/terminal-use,Winter 2026,B2B; Infrastructure,"Vercel for background agents. Founded in 2026 by Filip Balucha, Stavros Filosidis, and Vivek Raja, Terminal Use has 4 employees based in .",https://www.terminaluse.com,2026,,Vivek Raja; Filip Balucha; Stavros Filosidis; Hey!,https://www.linkedin.com/in/v-raja/; https://www.linkedin.com/in/filip-balucha/; https://www.linkedin.com/in/stavrosfilosidis; https://www.linkedin.com/in/v-raja/,https://x.com/v_raja_; https://x.com/filbalu; https://x.com/stavros_fil; 
Overshoot,https://www.ycombinator.com/companies/overshoot,Winter 2026,B2B,"AI Infra for real-time vision applications. Founded in 2025 by Zakaria El hjouji and Younes El hjouji, Overshoot has 5 employees based in .",https://overshoot.ai,2025,,Founder,https://www.linkedin.com/in/zakariaelhjouji/,https://x.com/zakariaornot
Cajal,https://www.ycombinator.com/companies/cajal-technologies,Winter 2026,B2B,"Scaling formal verification to accelerate scientific discovery. Founded in 2025 by Luke Johnston and Pedro Nobre, Cajal has 2 employees based in .",https://caj.al,2025,,Pedro Nobre; Luke Johnston; Our Ask,https://www.linkedin.com/in/pedronobree/; https://www.linkedin.com/in/lukerjohnston/; https://www.linkedin.com/in/lukerjohnston/,; https://x.com/CajalResearch; 
Proximitty,https://www.ycombinator.com/companies/proximitty,Winter 2026,Fintech; Credit and Lending,"Autonomous business loan servicing. Founded in 2026 by Wye Yew Ho and Zi Zhang, Proximitty has 2 employees based in .",https://proximitty.ai,2026,,Wye Yew Ho; Zi Zhang,https://www.linkedin.com/in/wyeyew/; https://www.linkedin.com/in/zizixcm/,https://x.com/WyeYew; https://x.com/zizixcm
Unisson,https://www.ycombinator.com/companies/unisson,Winter 2026,B2B; Productivity,"AI agents that automate B2B software implementation. Founded in 2026 by Tom Achache and Varun Mathur, Unisson has 2 employees based in .",https://www.unisson.ai,2026,,Varun Mathur; Tom Achache,https://www.linkedin.com/in/varun-m-451410a2/; https://www.linkedin.com/in/tom-achache/,https://x.com/vmathur6; 
IncidentFox,https://www.ycombinator.com/companies/brownie,Winter 2026,B2B; Infrastructure,"AI SRE agent that triages, coordinates, and fixes production incidents. Founded in 2025 by Jimmy Wei and Long Yi, IncidentFox has 2 employees based in San Francisco, CA, USA.",https://incidentfox.ai,2025,"San Francisco, CA, USA",Jimmy Wei; Long Yi; 📊 Results,https://linkedin.com/in/chiehmin-wei; https://www.linkedin.com/in/long-yi-b221b2183/; https://www.linkedin.com/in/long-yi-b221b2183/,; ; 
Compresr,https://www.ycombinator.com/companies/compresr,Winter 2026,B2B; Infrastructure,"LLM context compression for better accuracy. Founded in 2026 by Berke Argin, Kamel Charaf, Oussama Gabouj, and Ivan Zakazov, Compresr has 4 employees based in .",https://compresr.ai,2026,,Ivan Zakazov; Berke Argin; Kamel Charaf; Oussama Gabouj,https://www.linkedin.com/in/ivan-zakazov?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app; https://www.linkedin.com/in/arginberke/; https://www.linkedin.com/in/kamel-charaf/; https://www.linkedin.com/in/oussama-gabouj-775235194,https://x.com/ivanzakazov?s=21; ; https://x.com/KamelCharaf; 
Opalite Health,https://www.ycombinator.com/companies/opalite-health,Winter 2026,Healthcare,"Helping Healthcare Providers Speak Any Language . Founded in 2025 by Cathleen Kuo and Alex Mehregan, Opalite Health has 3 employees based in .",http://opalitehealth.com,2025,,Cathleen Kuo; Alex Mehregan,https://www.linkedin.com/in/cathleenkuo/; https://linkedin.com/in/alex-mehregan,https://x.com/KuoCathleen; https://x.com/akmehregan
Confluence Labs,https://www.ycombinator.com/companies/confluence-labs,Winter 2026,B2B,"AI systems optimized for learning efficiency. Founded in 2025 by Niranjan Baskaran and Brent Burdick, Confluence Labs has 2 employees based in .",https://confluence.sh,2025,,Niranjan Baskaran,https://www.linkedin.com/in/niranjan-baskaran-a906a5205/,
Mango Medical,https://www.ycombinator.com/companies/mango-medical-inc,Winter 2026,Healthcare; Healthcare IT,"Foundation models for planning orthopedic surgery. Founded in 2024 by Adrian Kilian and Jorge Padilla Perez, Mango Medical has 3 employees based in .",https://mangomedical.io,2024,,Adrian Kilian; Jorge Padilla Perez,https://www.linkedin.com/in/adrian-kilian; https://www.linkedin.com/in/jorge-padilla-p%C3%A9rez-871b52195/,https://x.com/thegadak; https://x.com/padilla_peres
Ventura,https://www.ycombinator.com/companies/ventura,Winter 2026,Industrials,"AI Teammates for Industrial Distributors. Founded in 2025 by Jack Collins and Swen Koller, Ventura has 2 employees based in .",https://www.ventura.ai,2025,,Swen Koller; Jack Collins; ❌ The Problem,https://www.linkedin.com/in/swenkoller/; https://www.linkedin.com/in/jackmpcollins/; https://www.linkedin.com/in/jackmpcollins,https://x.com/swekol; https://x.com/jackmpcollins; 
Fern,https://www.ycombinator.com/companies/fern-bot,Winter 2026,B2B; Infrastructure,"Enabling physical AI at scale. Founded in 2025 by Robert Xu and Amit Yadav, Fern has 2 employees based in .",https://fern.bot,2025,,Amit Yadav; Robert Xu,https://www.linkedin.com/in/amit-kumar-singh-yadav; https://www.linkedin.com/in/robert-xu/,; 
Sparkles,https://www.ycombinator.com/companies/sparkles,Winter 2026,"B2B; Engineering, Product and Design","Make everyone on your team an engineer. Founded in 2025 by Ai Daniil Bekirov, Sparkles has 1 employees based in .",https://sparkles.dev,2025,,Ai Daniil Bekirov,https://www.linkedin.com/in/aidaniilbekirov/,https://x.com/aidaniil
EigenPal,https://www.ycombinator.com/companies/eigenpal,Winter 2026,B2B; Operations,"AI Document Workflows for Enterprises. Founded in 2025 by Jedrzej Blaszyk and Matej Novak, EigenPal has  employees based in .",https://www.eigenpal.com,2025,,Matej Novak; Jedrzej Blaszyk,https://www.linkedin.com/in/novak-matej/; https://www.linkedin.com/in/jedrzej-blaszyk/,https://x.com/novakmatej1; https://x.com/jedr_blaszyk
Salus,https://www.ycombinator.com/companies/salus,Winter 2026,B2B; Infrastructure,"Guardrails to validate your agent's actions before they execute. Founded in 2026 by Kevin Pan and Vedant Singh, Salus has 2 employees based in San Francisco, CA, USA.",https://www.usesalus.ai,2026,"San Francisco, CA, USA",Kevin Pan; Vedant Singh,https://www.linkedin.com/in/kevin-y-pan/; https://www.linkedin.com/in/thevedantsingh/,; https://x.com/thevedants1
Milliray,https://www.ycombinator.com/companies/milliray,Winter 2026,Industrials; Drones,"Technology to detect and track small drones. Founded in  by Thomas Doherty, Jordina Frances de Mas, and Matthew Moore, Milliray has 3 employees based in .",https://milliray.com,,,Matthew Moore; Thomas Doherty; Founder,https://www.linkedin.com/in/mmoore2/; https://www.linkedin.com/in/thomas-doherty-940b87302; https://linkedin.com/in/jordina-f-442259329,; ; 
OctaPulse,https://www.ycombinator.com/companies/octapulse,Winter 2026,Industrials; Climate,"CV and robotics to automate quality inspection in fish farms. Founded in 2025 by Paul Grech and Rohan Singh, OctaPulse has 2 employees based in .",https://www.tryoctapulse.com,2025,,Paul Grech; Rohan Singh,https://www.linkedin.com/in/paul-l-grech-b4359591/; https://www.linkedin.com/in/rohxnsxngh/,; 
Ashr,https://www.ycombinator.com/companies/ashr,Winter 2026,"B2B; Engineering, Product and Design","Automated Multi-Modal Testing for Agents. Founded in 2025 by Shreyas Kaps and Rohan Kulkarni, Ashr has 2 employees based in .",https://ashr.io,2025,,Shreyas Kaps; Rohan Kulkarni,https://www.linkedin.com/in/shreyas-kaps-5b1a4420b/; https://linkedin.com/in/rohankulkz,; 
Aemon,https://www.ycombinator.com/companies/aemon,Winter 2026,B2B,"The Forward-Deployed AI Research Engineer . Founded in 2025 by Ray Xu and Richard Zhou, Aemon has 3 employees based in .",https://aemon.ai,2025,,Richard Zhou; Ray Xu,https://www.linkedin.com/in/-richard-zhou-/; https://www.linkedin.com/in/yifei-ray-xu/,; 
Luel,https://www.ycombinator.com/companies/luel,Winter 2026,B2B; Infrastructure,"Turning everyday words and actions into usable training data. Founded in 2025 by Inigo Lenderking and William Namgyal, Luel has 2 employees based in .",https://luel.ai,2025,,William Namgyal; Inigo Lenderking,https://www.linkedin.com/in/william-namgyal; https://www.linkedin.com/in/inigolenderking/,; 
Scheduling Wizard,https://www.ycombinator.com/companies/scheduling-wizard,Winter 2026,Healthcare; Healthcare IT,"Logistics infrastructure to modernize healthcare operations. Founded in 2024 by Zachary Dermody, Abdelrahman Hamimi, and Samuel Oberly, Scheduling Wizard has 3 employees based in .",https://www.schedulingwiz.com,2024,,Samuel Oberly; Zachary Dermody; Abdelrahman Hamimi; Our Beginning:,https://www.linkedin.com/in/sam-oberly; https://www.linkedin.com/in/zachary-dermody-41238a202; https://www.linkedin.com/in/abdelrahman-hamimi-2064ab202/; https://www.linkedin.com/in/sam-oberly/,https://x.com/samob917?s=21; ; ; 
RoboDock,https://www.ycombinator.com/companies/robodock,Winter 2026,Industrials; Energy,"Robots that run autonomous depots for autonomous fleets. Founded in 2025 by Celine Wang and Zinny Weli, RoboDock has 2 employees based in .",https://www.robodock.tech,2025,,Zinny Weli; Celine Wang,https://www.linkedin.com/in/zinnyweli; https://www.linkedin.com/in/celinewang16/,; https://x.com/nicenewgal
Zatanna,https://www.ycombinator.com/companies/zatanna,Winter 2026,"B2B; Engineering, Product and Design","Turning all software into agent-first APIs. Founded in 2025 by Alex Blackwell and Tarun Vedula, Zatanna has 3 employees based in .",https://www.zatanna.ai,2025,,Alex Blackwell; Tarun Vedula; Hey YC!,https://www.linkedin.com/in/alex-blackwell-506228206/; https://www.linkedin.com/in/tarunvedula/; https://www.linkedin.com/in/rithvik-vanga-0824a5225/,; https://x.com/TarunVedula; 
AutoSitu,https://www.ycombinator.com/companies/autositu,Winter 2026,B2B; Legal,"AI-native workspace for development plan reviews. Founded in 2025 by Asher Lin and George Zhai, AutoSitu has 2 employees based in .",https://autositu.com,2025,,George Zhai; Asher Lin,https://www.linkedin.com/in/george-zhai-213373141/; https://www.linkedin.com/in/linxis01/,; 
Verdex,https://www.ycombinator.com/companies/verdex,Winter 2026,Fintech; Insurance,"AI Verification for Insurance. Founded in 2025 by Jad Bousselham and Evan Rankin, Verdex has 2 employees based in .",https://www.verdexai.com,2025,,Evan Rankin; Jad Bousselham,https://www.linkedin.com/in/evan-rankin-/; https://www.linkedin.com/in/jad-bousselham/,; https://x.com/jadbousselham
Cumulus Labs,https://www.ycombinator.com/companies/cumulus-labs,Winter 2026,B2B; Infrastructure,"The Fastest Multimodal Inference OS. Founded in 2025 by Suryaa Rajinikanth and Veer Shah, Cumulus Labs has 2 employees based in .",https://cumuluslabs.io,2025,,Veer Shah; Suryaa Rajinikanth,https://www.linkedin.com/in/veer-shah-62aa8526a/; https://www.linkedin.com/in/suryaa-rajinikanth,https://x.com/VeerCumulus; https://www.x.com/2uryaa
Tepali,https://www.ycombinator.com/companies/tepali,Winter 2026,B2B,"AI-native operating system for aesthetics & wellness. Founded in 2026 by Chrisvin Jabamani and Vishnu Pathmanaban, Tepali has 2 employees based in .",https://tepali.com,2026,,Chrisvin Jabamani; Vishnu Pathmanaban,https://www.linkedin.com/in/chrisvinjabamani/; https://www.linkedin.com/in/vishnupathmanaban,; 
Palus Finance,https://www.ycombinator.com/companies/palus-finance,Winter 2026,Fintech,"40% higher yields on company cash, in under 5 minutes. Founded in  by Michael Gonzalez and Sam Lushtak, Palus Finance has 2 employees based in .",https://palus.finance,,,Sam Lushtak; Michael Gonzalez,https://www.linkedin.com/in/samuel-lushtak; https://www.linkedin.com/in/mogonzal,https://x.com/Sam_Lushtak; https://x.com/michaelatpalus
21st,https://www.ycombinator.com/companies/21st,Winter 2026,"B2B; Engineering, Product and Design","Infrastructure and UI building blocks for the agentic internet. Founded in 2024 by Sergey Bunas and Serafim Korablev, 21st has 3 employees based in .",https://21st.dev,2024,,Serafim Korablev; Sergey Bunas,https://www.linkedin.com/in/serafimkorablev; https://www.linkedin.com/in/s-bunas/,https://x.com/serafimcloud; https://x.com/sergeybunas
Avoice,https://www.ycombinator.com/companies/avoice,Winter 2026,B2B,"Harvey for Architecture. Founded in 2025 by Chawit Asavasaetakul and Chawin Asavasaetakul, Avoice has 4 employees based in .",https://avoice.co,2025,,Chawin Asavasaetakul; Chawit Asavasaetakul; Team,https://www.linkedin.com/in/chawinasava/; https://www.linkedin.com/in/chawit-asavasaetakul-a487a724b/; https://www.linkedin.com/in/chawinasava/,; https://x.com/ChawitAsava; 
Kyten Technologies,https://www.ycombinator.com/companies/kyten-technologies,Winter 2026,Industrials; Manufacturing and Robotics,"Custom Aerospace-Grade Battery Packs. Founded in 2026 by Lucas Maddox and Cooper McBride, Kyten Technologies has 2 employees based in .",https://kytentech.com,2026,,Cooper McBride; Lucas Maddox; Company Launches,https://www.linkedin.com/in/cooper-mcbride/; https://www.linkedin.com/in/lucasmaddox; https://www.linkedin.com/in/cooper-mcbride/,; https://x.com/maddox_lucas; 
ZeroSettle,https://www.ycombinator.com/companies/zerosettle,Winter 2026,Fintech; Payments,"Drop-in Direct Billing SDK for In-App Purchases. Founded in 2026 by Ryan Elliott and Gabe Roeloffs, ZeroSettle has 2 employees based in .",https://zerosettle.io,2026,,Gabe Roeloffs; Ryan Elliott,https://linkedin.com/in/gabe-roeloffs; https://www.linkedin.com/in/ryanelliott-10,https://x.com/gaberoeloffs; 
OpenSpec,https://www.ycombinator.com/companies/openspec,Winter 2026,B2B,"Plan mode for complex features. Founded in 2025 by Tabish Bidiwale, OpenSpec has  employees based in .",http://openspec.dev,2025,,Tabish Bidiwale,https://www.linkedin.com/in/tabishbidiwale/,https://x.com/0xTab
Piris Labs,https://www.ycombinator.com/companies/pirislabs,Winter 2026,B2B; Infrastructure,"Cerebras-speed inference but scalable. Founded in 2025 by Ali Khalatpour and Keyvan Moghadam, Piris Labs has 2 employees based in .",https://pirislabs.io,2025,,Ali Khalatpour; Keyvan Moghadam,https://www.linkedin.com/in/alikhalatpour; https://www.linkedin.com/in/keyvanrm/,; 
CellType,https://www.ycombinator.com/companies/celltype,Winter 2026,Healthcare; Drug Discovery and Delivery,"The agentic drug company. We simulate human biology. Founded in 2025 by David van Dijk and Ivan Vrkic, CellType has 2 employees based in . CellType is hiring for 2 roles in engineering.",https://www.celltype.com,2025,,Co-Founder & CEO; Ivan Vrkic,https://www.linkedin.com/in/david-van-dijk-b440286/; https://www.linkedin.com/in/ivanvrkic,https://x.com/david_van_dijk; 
Burt,https://www.ycombinator.com/companies/burt,Winter 2026,B2B; Supply Chain and Logistics,"AI teammates for logistics. Founded in  by Kurt Sharma and Bobby Zhong, Burt has 2 employees based in .",https://www.burthq.com,,,Bobby Zhong; Kurt Sharma; The Problem,https://linkedin.com/in/bobby-zhong; https://www.linkedin.com/in/kartavya-sharma; https://www.linkedin.com/in/bobby-zhong/,https://x.com/bobbyzhong333; https://x.com/zerodaykurt; 
Envariant,https://www.ycombinator.com/companies/envariant,Winter 2026,B2B,"Interpretability and reasoning infra for foundation models. Founded in 2025 by Varun Agarwal, Envariant has 1 employees based in .",https://envariant.ai,2025,,Varun Agarwal,https://www.linkedin.com/in/varun-agarwal1/,
Cascade,https://www.ycombinator.com/companies/cascade,Winter 2026,B2B; Infrastructure,"Distilling Proprietary Intelligence. Founded in 2025 by Adam AlSayyad and Haluk Cem Demirhan, Cascade has 2 employees based in .",https://runcascade.com,2025,,Adam AlSayyad; Haluk Cem Demirhan,https://www.linkedin.com/in/aalsayyad; https://www.linkedin.com/in/halukcemdemirhan/,https://x.com/adam_alsayyad; 
Strand AI,https://www.ycombinator.com/companies/strand-ai,Winter 2026,Healthcare; Drug Discovery and Delivery,"Multimodal foundation models to predict uncollected patient biology. Founded in 2025 by Yue Dai and Oded Falik, Strand AI has 2 employees based in .",https://strandai.com,2025,,Yue Dai; Oded Falik,https://www.linkedin.com/in/yd0531/; https://www.linkedin.com/in/oded-falik/,; https://x.com/_odedf
Clam,https://www.ycombinator.com/companies/clam,Winter 2026,B2B,"Self-fixing automations for fast-moving startups built on OpenClaw. Founded in 2025 by Vaibhav Agrawal and Anshul Paul, Clam has 2 employees based in .",https://tryclam.com,2025,,Anshul Paul; Vaibhav Agrawal,https://www.linkedin.com/in/anshulpaul30/; https://www.linkedin.com/in/vaibagra/,; https://x.com/vaibagra
Protent,https://www.ycombinator.com/companies/protent,Winter 2026,B2B; Security,"Protent turns passive surveillance into proactive intelligence. Founded in 2025 by Srihan Balaji and Abhisheik Sharma, Protent has 2 employees based in .",https://protent.ai,2025,,Srihan Balaji; Abhisheik Sharma,https://www.linkedin.com/in/bsrihan/; https://www.linkedin.com/in/abhisheiksharma/,https://x.com/srihanbr; 
Cofia,https://www.ycombinator.com/companies/cofia,Winter 2026,B2B; Productivity,"AI automations that write themselves. Founded in 2026 by Paola Martinez and Moses Wayne, Cofia has 2 employees based in .",https://cofia.ai,2026,,Moses Wayne; Paola Martinez,https://www.linkedin.com/in/moses-wayne-860309128/; https://www.linkedin.com/in/paomartcard/,https://x.com/_moseswayne; https://x.com/paomartcard
LegalOS,https://www.ycombinator.com/companies/legalos,Winter 2026,B2B; Legal,"The AI-Native Immigration Law Firm. Founded in 2024 by Matthew Asir, Rachel Asir, and Claire Jutabha, LegalOS has 3 employees based in .",https://www.legalos.ai,2024,,Matthew Asir; Rachel Asir; Claire Jutabha; ❌ The Problem,https://www.linkedin.com/in/matthew-asir; https://www.linkedin.com/in/rachelasir; https://www.linkedin.com/in/clairejutabha/; https://www.linkedin.com/in/matthew-asir,https://x.com/assiirrrrrr; ; ; 
Sentrial,https://www.ycombinator.com/companies/sentrial,Winter 2026,"B2B; Engineering, Product and Design","Datadog for Agent Reliability. Founded in 2025 by Neel Sharma and Anay Shukla, Sentrial has 2 employees based in .",https://sentrial.com,2025,,Neel Sharma; Anay Shukla; Sentrial Launch Video,https://www.linkedin.com/in/neelshar; https://www.linkedin.com/in/anayrshukla/; http://linkedin.com/in/neelshar,https://x.com/theneelshar; https://x.com/anayrshukla; 
shortkit,https://www.ycombinator.com/companies/shortkit,Winter 2026,"B2B; Engineering, Product and Design","Short-form video infra for consumer apps. Founded in 2026 by Neil Bhammar and Michael Seleman, shortkit has 2 employees based in .",https://www.shortkit.dev,2026,,Neil Bhammar; Michael Seleman; Company Launches,https://www.linkedin.com/in/neilbhammar/; https://www.linkedin.com/in/michael-seleman-541509122/; https://linkedin.com/in/michael-seleman-541509122,https://x.com/neilbhammar; ; 
Asimov,https://www.ycombinator.com/companies/asimov,Winter 2026,Industrials; Manufacturing and Robotics,"Real-world human movement data for humanoid robots. Founded in 2026 by Lyem Ningthou and Anshul Verma, Asimov has 3 employees based in . Asimov is hiring for 2 roles in operations.",https://tryasimov.ai,2026,,Anshul Verma; Lyem Ningthou,https://www.linkedin.com/in/anshulverma531/; https://www.linkedin.com/in/lyem-ningthou-5a09a4239,; https://x.com/lyemningthou
Axis,https://www.ycombinator.com/companies/axis-2,Winter 2026,Fintech,"An AI Copilot for Trading Desks. Founded in  by Ian Wang and Eric Zhu, Axis has 2 employees based in .",https://axisanalysis.com,,,Eric Zhu; Ian Wang,https://www.linkedin.com/in/eric-zhu-774a4918b/; https://www.linkedin.com/in/ian-wang-m1n1,; 
Sonarly,https://www.ycombinator.com/companies/sonarly,Winter 2026,"B2B; Engineering, Product and Design","Makes software self-healing. Founded in 2025 by Dimittri Choudhury and Alexandre Klobb, Sonarly has 2 employees based in .",https://sonarly.com,2025,,Dimittri Choudhury; Alexandre Klobb,https://www.linkedin.com/in/dimittrichoudhury/; https://www.linkedin.com/in/alexandre-klobb-09bb40225?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,https://x.com/dachoudhury; https://x.com/AKlobb
Docura Health,https://www.ycombinator.com/companies/docura-health,Winter 2026,Healthcare,"AI-Native Med-Legal Firm. Founded in 2026 by Akhil Sachdev, Docura Health has 3 employees based in .",https://docurahealth.com,2026,,Akhil Sachdev,https://www.linkedin.com/in/akhil-sachdev,https://x.com/akhil_sachdev
Lance,https://www.ycombinator.com/companies/lance,Winter 2026,B2B,"AI Agents That Run Hotel Operations. Founded in 2026 by Gavin Brennen, Caleb Chan, and Gatik Trivedi, Lance has 3 employees based in . Lance is hiring for 2 roles in engineering.",https://www.lance.live,2026,,Caleb Chan; Gavin Brennen; Gatik Trivedi,https://www.linkedin.com/in/caleb-chan-327b14239/; https://www.linkedin.com/in/gavinbrennen/; https://www.linkedin.com/in/gatik-trivedi,https://x.com/calebychan; https://x.com/GavinBrennen; https://x.com/GatikTriv
RunAnywhere,https://www.ycombinator.com/companies/runanywhere,Winter 2026,B2B; Infrastructure,"The default way of running on-device AI at Scale. Founded in 2025 by Shubham Malhotra and Sanchit Monga, RunAnywhere has 2 employees based in .",https://www.runanywhere.ai,2025,,Sanchit Monga; Shubham Malhotra; The Problem,https://www.linkedin.com/in/sanchitmonga22/; https://www.linkedin.com/in/shubham-malhotra-fg890a23a/; https://www.linkedin.com/in/sanchitmonga22/,https://x.com/sanchitmonga22; https://x.com/ShubhamMal72313; 
Lucent,https://www.ycombinator.com/companies/lucent,Winter 2026,B2B,"AI that automatically improves products from user behavior. Founded in 2025 by Alisa Rae, Lucent has 2 employees based in . Lucent is hiring for 1 roles in engineering.",https://lucenthq.com,2025,,Alisa Rae,https://www.linkedin.com/in/wualisa/,https://x.com/raealisa_
Ruma Care,https://www.ycombinator.com/companies/ruma-care,Winter 2026,Healthcare,"The operations stack for biologic infusion clinics. Founded in 2025 by Christina Huang and Meng Fei Shen, Ruma Care has 2 employees based in .",https://rumacare.com,2025,,Meng Fei Shen; Christina Huang; Problem,https://www.linkedin.com/in/mengfei-shen/; https://www.linkedin.com/in/christina-huang-507901a6/; https://www.linkedin.com/in/mengfei-shen/,; ; 
Klaus AI,https://www.ycombinator.com/companies/klaus-ai,Winter 2026,B2B; Infrastructure,"Fast and Safe OpenClaw on the cloud. Founded in 2025 by Robbie Thompson and Bailey Wickham, Klaus AI has 2 employees based in .",https://klausai.com,2025,,Robbie Thompson; Bailey Wickham,https://www.linkedin.com/in/robert-thompson-133469175/; https://www.linkedin.com/in/bailey-w-10b01a345/,https://x.com/rob0the0nerd; 
Syntropy,https://www.ycombinator.com/companies/syntropy,Winter 2026,B2B; Productivity,"The agentic coding app for complex tasks. Founded in 2025 by Andrew Kuik and Saahil Sundaresan, Syntropy has 2 employees based in .",https://syntropy.io,2025,,Saahil Sundaresan; Andrew Kuik,https://www.linkedin.com/in/saahil-sundaresan/; https://www.linkedin.com/in/andrew-kuik-109749238/,https://x.com/imsaahilsangye; 
One Robot,https://www.ycombinator.com/companies/one-robot,Winter 2026,Industrials; Manufacturing and Robotics,"World models for robot evals and training. Founded in 2025 by Hemanth Sarabu and Elton Shon, One Robot has 2 employees based in .",https://www.onerobot.io,2025,,Hemanth Sarabu; Elton Shon,https://www.linkedin.com/in/hemanth-sarabu/; https://www.ycombinator.com/companies/www.linkedin.com/in/elton-shon,; https://x.com/eltonbear6996
Didit,https://www.ycombinator.com/companies/didit,Winter 2026,B2B; Infrastructure,"Identity platform for fast human verification. Founded in 2023 by Alberto Rosas and Alejandro Rosas, Didit has 12 employees based in .",https://didit.me,2023,,Alberto Rosas; Alejandro Rosas,https://www.linkedin.com/in/albertorosasg/; https://www.linkedin.com/in/alejandrorosasgarcia/,https://x.com/albertorosasg; https://x.com/_arosasg
Panta,https://www.ycombinator.com/companies/panta,Winter 2026,Fintech; Insurance,"AI Native Commercial Insurance Brokerage . Founded in 2025 by Vincent Chen and Frank Wang, Panta has 3 employees based in .",https://pantainsure.com,2025,,Vincent Chen; Frank Wang,https://linkedin.com/in/zihong-chen; https://www.linkedin.com/in/jiangdawang/,https://x.com/dsdvincent; 
Payna,https://www.ycombinator.com/companies/payna,Winter 2026,B2B; Finance and Accounting,"AI Licensing Agent for Regulated Industries. Founded in 2025 by Aaron Chen and He Song, Payna has 2 employees based in .",https://payna.com,2025,,Aaron Chen; He Song; The Problem:,https://www.linkedin.com/in/aaron-c2024/; https://www.linkedin.com/in/he-song/; https://www.linkedin.com/in/aaron-c2024/,https://x.com/boewu_; https://x.com/7_hesong; 
Hlabs,https://www.ycombinator.com/companies/hlabs,Winter 2026,Industrials,"US-Made Parts for Robots. Founded in 2025 by Paul Hetherington, Hlabs has 1 employees based in .",https://www.hlaboratories.com,2025,,Paul Hetherington,https://www.linkedin.com/in/paul-hetherington/,https://x.com/paulcjh_
Eos AI,https://www.ycombinator.com/companies/eos-ai,Winter 2026,Healthcare,"Autonomous OS for healthcare. Founded in 2025 by Arya Khokhar, Eos AI has 2 employees based in .",https://www.helloeos.ai,2025,,Arya Khokhar,https://www.linkedin.com/in/arya-khokhar,https://x.com/ary_src
